word,胸腔积液,肺部感染,颅内感染,脑水肿,高血压病3级（极高危）,面肌痉挛,电解质紊乱,三叉神经痛,颅内动脉瘤破裂伴蛛网膜下腔出血,肺气肿,低蛋白血症,重症肺炎,心包积液,脑室出血,创伤性蛛网膜下腔出血,肝囊肿,脑内出血,额叶恶性肿瘤,低钾血症,小脑出血,基底节出血,脑积水,手术后颅骨缺失,肺不张,脂肪肝,筛窦炎,低钙血症,肺结节病,脑动脉瘤破裂伴蛛网膜下腔出血,颅骨骨折,腔隙性脑梗死,锁骨下动脉斑块,呼吸衰竭,颈总动脉斑块,2型糖尿病,下肢静脉血栓形成,轻度贫血,鼻中隔偏曲,主动脉硬化,前列腺增生,胆囊结石,单纯性肾囊肿,高血压,上颌窦炎,小脑梗死,高血压病1级（低危）,小脑良性肿瘤,颈内动脉斑块,脑梗死,创伤性慢性硬膜下血肿,高血压病2级（极高危）,肺部阴影,颅骨缺损修补,气管造口状态,额叶出血,脑脓肿,手术后颅内积气,听神经良性肿瘤,腹腔积液,硬脑膜下积液,二尖瓣反流,脑疝,慢性硬膜下血肿,垂体瘤,偏侧肢体无力,梗阻性脑积水,贫血,丘脑出血,低钠血症,肢体无力,脑肿瘤卒中,闭合性颅脑损伤特重型,硬膜下血肿,高血压病2级（高危）,额叶良性肿瘤,脑部手术后皮下积液,多发性大脑挫裂伤,手术后切口愈合不良,高血压病1级（中危）,局灶性大脑挫伤伴出血,颈内动脉狭窄,颞叶恶性肿瘤,小脑恶性肿瘤,脑挫伤,肺恶性肿瘤,额叶脑膜瘤,视物模糊,小脑幕下良性肿瘤,虹膜后粘连,肺水肿,高血压2级,外展神经损伤,中央型房间隔缺损(卵圆孔型),脑室腹腔分流管置入感染,枕叶出血,脑实质出血继发蛛网膜下腔出血,颞骨骨折,颞叶出血,主动脉瓣钙化,癫痫,肝脓肿,脑萎缩,顶叶出血,脓毒性休克,闭合性颅脑损伤重型,创伤性脑出血,头晕,创伤性脑脊液漏,创伤性颅内血肿,基底动脉蛛网膜下腔出血,颅内积气[气颅症],肝钙化灶,蛛网膜粘连,脑脊液漏,高血压3级,甲状腺结节,高血压病3级（高危）
脂肪肝,0.0801336210816611,0.14342921312895826,-0.0051065900837044586,0.27633931637208486,0.3590239890729058,0.12840921474481817,0.030370419357918725,-0.005293836424653015,0.2287847154622255,0.04129115492349904,0.048082995306718376,0.09547955477763446,0.0032207542193626523,0.43901962809668904,-0.08488607142486479,0.06339839110720225,0.04313190376857672,0.01207142654646333,0.08827004278932644,0.29177024180075173,0.5226291538109006,0.0025626573284588698,-0.012059491201386762,-0.0033968200268475655,1.0,0.06744166136664614,0.10485164821802952,0.2248183660732947,0.015687672988290255,-0.09508754717771657,0.1392537839619138,0.03872985846844745,0.039473367402378674,0.04997161509847879,0.32754076863534476,-0.02031353613587912,0.5146970846610904,0.003291812044669179,0.018612298837341192,0.09840034899529679,0.35312745479891633,0.5262616222146491,0.042657646657694746,0.12516951082879632,0.01910014924597428,0.07192543281016164,-0.03155380119098366,0.10864799411652422,-0.0005125900507597486,-0.08446083211529422,0.02206043705567503,0.0965786291607288,-0.040140137088402424,0.0003298905626078537,0.08975429163045127,0.26787673567605413,-0.03397487248238531,-0.05534616323743415,0.1290374501334547,-0.021149934188446927,-0.009853035098316294,0.009274058866025128,0.003735366909299423,0.003096251247688925,0.08577990966986271,0.3544974925837481,0.005678592624827167,0.0761397630784093,0.07768356469700936,-0.0028955254603736987,0.025779204612027203,-0.07420777307767287,-0.07420777307767287,-0.014803506557272516,-0.038773426813849106,-0.05267525650578368,-0.054603025429906506,0.04046248112844219,0.0026854043110531535,-0.06865080562207211,0.06437212906797618,0.016889038673517112,0.009801806596001912,-0.07473535818861346,-0.04555835250593427,-0.018111773031952223,-0.027697532620094927,0.0649893032322993,0.10443247897807954,-0.07731058021778595,0.09145639814356793,-0.00764263861829125,-0.060364396335077494,-0.01950373284134874,0.07132821389140968,0.018193062254288673,-0.061684110298133185,0.03638401970881387,-0.06590240454462991,0.06064354084762883,0.09545466867076649,-0.06607807880709769,0.04555835250593434,-0.08697176015119919,-0.08556836027883569,-0.09556116357713491,0.04962606255110704,-0.05806424447492422,-0.07156616287102215,0.025972256967635075,0.06498930323229932,0.13313243575270525,-0.04652040898090355,-0.013571600959762144,0.03554100040952928,0.020947471046589485,-0.018111773031952272
筛窦炎,0.35052660596718876,0.3846973587073518,0.18288342712122854,0.2407245617483417,0.37895234451298615,0.016353178040280705,0.3170557909888961,0.01492829301317149,0.24162076489054665,0.22788681074228073,0.3335370755671694,0.1063825327431757,0.33933850758755524,0.18490528278817292,0.01651733999933303,0.28103838956638183,0.09112564614482534,0.29117026389270245,0.31057507544527363,0.17691664815415362,0.3051229913232591,0.5016420405449539,0.030772208820933473,0.05078185097920478,0.06744166136664614,1.0,0.3778674764769405,0.10138118072543058,0.1010495280297334,-0.04880166796244911,0.21104497783640885,0.057772685554207635,0.1539023867258232,0.11097204305043763,0.12616980309422254,0.37018225718192677,0.22443039475525625,0.30296436396103366,0.055881660616784845,0.13064164370767894,-0.022766703139763554,0.103145027543785,0.13716215001936347,0.6440410645108571,0.020277174864235806,0.11059718932284239,0.03626770698415912,0.01388758232187419,0.066274909812194,0.0008352807869079803,0.0937579633735855,0.12185368435127784,-0.011615587708911688,0.058932673549671945,0.04617757554507189,0.059098621462970985,0.06868747381414333,0.4272685378990019,0.10790921580630784,0.06836408445674873,-0.05348603407702788,0.14383751477620246,0.12811375292086,0.31476113065713346,0.07017687209561956,0.3498813914948413,0.2931231238150447,0.25049435526136926,0.2340974161300906,0.07430335321925981,0.03469570885542293,-0.09678337642428399,-0.09678337642428399,0.13022618044240664,0.050476905060928313,0.42232439610845257,0.07108455344680521,0.0544576330390542,-0.016432704613571696,-0.030386784290847152,0.12525255598982468,0.05047690506092831,0.08299421276345195,0.020617864931442444,-0.01244570088586918,0.086225073957845,-0.03612371877523799,0.04521558756326024,-0.00947358528686799,-0.02997652345396087,-0.047123898418425604,0.0928131689876597,0.038358669690586523,-0.014567389218564845,0.12149575793840223,0.033917192393381035,-0.003204257293142489,0.10201773853879388,-0.08595133584769167,0.16709205076150954,0.0628760709991927,-0.003432507414164595,-0.015737789507292627,0.017454778756972787,-0.030162188921969077,-0.04018088617134824,0.03452678310273396,0.024129751137575303,0.017209074659177953,0.19866395217483707,0.004206101168675424,0.07018820411469022,-0.02230139749526798,0.06260649452731983,-0.025375720646880477,0.02853691378454577,0.086225073957845
低钙血症,0.4933100341967949,0.5463212142586936,0.2914890664161409,0.4500965610651456,0.3320578276665289,0.29253505950242203,0.5400132035275635,0.054186040021411454,0.08298722471407932,0.14997018157819852,0.7042709156679734,0.22319951302609498,0.22518331341992304,0.44782488771668544,0.07176757989410672,0.07102013551889931,0.1852984928785451,0.29071374359746466,0.7372763996853638,0.3920905135967491,0.37237022783904167,0.18982938836589702,0.07644276247598161,0.10752811027389432,0.10485164821802952,0.3778674764769405,1.0,0.08725642454763435,0.12944978322427414,-0.02148904172978261,0.4583995313959749,0.07459640629030992,0.3234482141221448,0.19356705713212818,0.1549345382399476,0.35674718736910455,-0.007996162762589899,0.2552588429244886,0.039764816479963355,0.18952592916758199,0.032799776154799204,0.07146169788343235,0.1335197570145568,0.1949953825640106,0.12922248156743502,0.08707813443835725,0.05923621687648325,0.01660386658415779,0.12308142496424546,0.004303291217161028,0.15897596241337483,0.15610100642637967,-0.0552117928897363,0.16914140681326448,0.24140920336422214,0.09284196204941099,0.3699708133486367,0.12848358789931758,0.15191478651712473,0.16579652559359545,-0.025413524866544798,0.22206186006314974,0.22792419826320395,0.07522081998167296,0.12438471691180783,0.5179762490756638,0.4716191833992735,0.20313808541197267,0.6495841686184889,0.04907745753342027,0.09268474973316579,-0.0898413007466222,-0.0898413007466222,0.15091008866504171,0.15522511091971317,0.11414982328776561,0.126332120373117,0.10044769732683163,0.045516027346124886,0.01620600101345334,0.1679901144948736,-0.0020159105314248235,0.052463643269703854,0.022892538587525914,-0.010341794765696565,0.16252090166578848,-0.033532637550742206,0.16252090166578845,-0.00650760750141198,0.0077998153025604445,-0.005699015750991913,0.1267221913788314,0.1004453588971345,-0.011168136059856212,0.16964598283068935,0.0609109590101505,0.05502681446857528,-0.021023447211028126,-0.07978622051388645,0.22365742761539636,0.1318940725779972,0.029473280601634212,0.01930468356263365,0.04722112387283747,-0.07769643736134957,-0.08883589660881361,0.03447264921898856,0.129494062268916,0.07719119338502421,0.16508044340572578,0.12339549941291349,0.009343754316012627,-0.01971234088115154,0.19252567180114108,-0.06408501089319243,-0.0025003334000148164,-0.07223151185146147
肺结节病,0.34806473802625854,0.23888801345733035,0.16711956396768138,0.3743996255794558,0.24623232732845238,0.15029451698719976,0.084327438584001,-0.002567896767915007,0.4265500019686923,0.6079073158804268,0.08605663032456956,0.2838510778639754,0.2947280269918924,0.18836846509418234,-0.018289548655227694,0.30474477343998296,0.23032560205711128,0.13104574644998732,0.10570343481821265,0.1749732266291962,0.13627982797422047,0.08204299684533449,0.2790465213684811,0.11855725386124767,0.2248183660732947,0.10138118072543058,0.08725642454763435,1.0,0.1356923523369502,-0.06494314889156078,0.09628694801336264,0.037103942028047364,0.08145913698938582,0.21331092608969912,0.04482791022382168,0.09154300923531795,-0.0020138015590379916,0.027751843959740095,0.3853955645261608,0.1873455331198546,0.04477186787741092,0.0716943309432824,0.1387882732647445,0.15125512231058294,0.13497263937375503,0.37157341191350673,0.048165132653979884,0.004181617283939097,0.12581364135311576,-0.050575777187028124,0.3002809445570209,0.2672249567892422,0.0473214085403614,0.0563273860806534,0.045343715609087794,0.4501811920798859,0.03742620943310818,0.08303940217970876,0.43691342821586715,0.10777353297971709,-0.02422968605932682,0.1498674773604023,0.03149126322905589,0.09053499482221851,0.04716272118292918,0.006522512165543869,0.04787375898035866,0.3470194910079895,0.11647093554123053,0.14522954263043877,0.012504794423636506,-0.029979677486268563,-0.029979677486268563,0.07074629696605488,0.062193126468367166,0.10549553764830986,-0.03789349745361847,0.12168897757618721,-0.010889877691921469,-0.046324076523757585,0.14720440835829096,0.002792344453681809,0.06331113394017544,0.0332471061813533,-0.00824770867757327,0.10005169294736549,-0.03589150684884195,0.05571060175478309,0.6215584681186033,-0.023572226853597347,-0.0434170471685755,0.06418355778804354,0.017648903199751455,-0.006469095752083699,0.2565935110625964,0.1057034348182127,-0.024251994875250184,0.01764890319975141,-0.043417047168575466,0.08359200202460712,0.4679167194644615,0.007422727649219568,0.06411508271987255,-0.08893485005170627,-0.08153140206929874,-0.09339412001518467,0.04254081317906237,-0.05218009732435118,-0.0022217477514522503,0.5370084579519683,0.10005169294736553,0.5338793217924813,-0.018794080457272364,-0.033374044372752515,-0.06859310138967041,-0.03337404437275255,0.05571060175478308
脑动脉瘤破裂伴蛛网膜下腔出血,0.4126329185247553,0.37233324119647965,0.05571897157540366,0.2916775938201248,0.2605688937013719,-0.037663904902747736,0.15360071829392744,-0.01700354773525809,0.11332161822696762,0.27890299777179306,0.15953084279088772,0.30185689621541734,0.3543511144892258,0.1757180305507207,0.020533510743632553,0.1222492498529783,0.06647706891623792,0.1310819013322718,0.09884552141483402,0.17493363015531566,0.1368881506763869,0.10666847649687267,0.07595464121537465,0.1173672644232248,0.015687672988290255,0.1010495280297334,0.12944978322427414,0.1356923523369502,1.0,-0.05533430594872048,0.18375408166538684,0.07683433110229844,0.1564026011099528,0.15283515910478787,0.13450827025558224,0.19850120217652123,-0.017158439880068946,0.0029931320565196175,0.055748087218656046,0.16877686004197517,-0.0028153153153153768,0.06184075374927776,0.37084288509603736,0.17908708530885994,0.1027432517755236,0.08602392310941884,0.07045586834514429,0.035629145506372535,0.15101011242315518,0.0012312199543433949,0.1424584204053993,0.19373760386145902,-0.029045571118879,0.43313964186497156,0.08161050626337198,0.09988463959459035,0.05979133361118127,0.13752006730571698,0.15129636816500666,0.4557726018808243,-0.02415042242637274,0.42082611657736885,0.13585765271370953,0.0833333333333333,0.15895912886477426,0.02222982346144645,0.07228689957658888,0.19423220586482387,0.12300697086306538,0.14743692460725966,0.08807813439076549,-0.04241259873553848,-0.04241259873553848,0.10065979916973566,0.04066261260932156,0.13122139275400801,0.009746976721587452,0.05128463275939364,0.02148736703302428,0.025733790035653216,0.19621946447072355,0.006921295763288815,-0.009381523526344337,0.04060883708107935,-0.041424651066746636,0.09687303228651603,-0.02518441868695347,0.096873032286516,0.04049631637509313,0.016737110776529018,-0.0599228014745545,0.05196785406671974,0.07218053273850815,-0.07381210391566408,0.5707354774796378,0.024507154069793563,0.05903921142451417,-0.006015044394875678,-0.059922801474554435,0.2542617234741084,0.11622803708467255,-0.012648954962185873,-0.03935341851340932,-0.03612588601178545,-0.07780438211506269,-0.08689049623116812,0.01627397006193617,-0.011114911730723244,0.05489766489034225,0.23615684569805653,-0.003874921291460637,0.07218053273850807,-0.0422994161008184,-0.033264866400042656,-0.04813053382543751,0.008584481651623914,0.3487429162314577
颅骨骨折,-0.009666392045891141,0.07899559985867284,0.24716751139416568,-0.03552244423356366,-0.05432901644849244,0.0053385177719872615,0.18241395891758044,0.009215084638076857,-0.06424925662032353,-0.10208807164424012,0.17677808288515076,-0.021913768728120696,0.00830182886604547,-0.06378891503853547,0.9121109127780637,-0.04578463967461315,0.42357323451110973,0.03783090168118643,0.02257883791448592,-0.06937746432085916,-0.07625695394816187,0.24807381209329335,0.2069778958110646,0.13725779615866163,-0.09508754717771657,-0.04880166796244911,-0.02148904172978261,-0.06494314889156078,-0.05533430594872048,1.0,0.015425568215071293,-0.0737382432325572,0.08759650406902543,-0.06342770590219274,-0.07949883054842916,0.14351755658296697,-0.09485009115645351,-0.05515242069180678,-0.06813275531034872,-0.08898916362656209,-0.07262627655769557,-0.1111705129389904,0.009961036603084283,-0.07710085599980612,-0.03764847453569821,-0.025985322438063067,-0.03345986209895264,-0.11936621358199714,-0.06870521582231588,0.4367220097121986,-0.09051672392947273,-0.06672657638626879,-0.01408429212481244,-0.038689888702700466,1.2210680033177667e-17,-0.10560284458438483,-1.5417050955941248e-17,-0.01836224130653327,-0.11921666599870699,-0.07087100066082239,-0.050242331264940404,0.2663683392918103,-0.006258392776512231,-0.062251094192310466,-0.06011073939404918,-0.05514033631566574,-0.057084935311973506,-0.01771775016520561,0.04948834682825792,-0.029854071701326635,-0.05235342681005765,0.6927005217357977,0.6927005217357977,0.02156732629407328,-0.055796141366886154,0.024179278829912693,0.7633040372101333,-0.041086402319079555,0.11698025899737022,0.2178660958911037,-0.06162960347861929,-0.05579614136688618,0.06914679639717097,0.7724093775315005,0.027260858471790467,-0.035700277364770834,-0.03314687539132836,-0.035700277364770834,-0.09005840845832422,0.12336136959968985,-0.07886835341588888,0.11134610586394944,-0.027708789044528778,0.061822078776474526,-0.08481094159978667,-3.4154531046145623e-17,0.142260659488473,1.3266515969615518e-17,-0.04506763052336508,-0.028223547393107413,-0.09734797524391853,0.017928749299111965,0.0381652018605067,0.4708378294638149,0.7719647084193189,0.596317791215654,-0.054521716943580954,0.7955962811260332,0.45345889643056286,-0.08368274087557226,4.4589678655357014e-18,-0.08312636713358633,0.011134610586394957,-0.009886277453916913,-0.0633477717735196,-0.03954510981566765,-0.03570027736477086
腔隙性脑梗死,0.4259823391168331,0.7096041475928129,0.2472920638372228,0.43743000710913665,0.5991938872774621,0.02099916586508592,0.5780320153224809,0.08357887459440493,0.15253802937676017,0.12474161123928526,0.4840011990560663,0.1932528491701779,0.26614158341661454,0.4441927017463358,0.11121177740248184,0.2000437525071774,0.1874833449921531,0.19353923815228538,0.3306625010716152,0.4770864296061203,0.29410107263459523,0.24423951800850366,0.27347145870895906,0.35838431332573484,0.1392537839619138,0.21104497783640885,0.4583995313959749,0.09628694801336264,0.18375408166538684,0.015425568215071293,1.0,0.19901950408870472,0.4732434669824828,0.24181740018744455,0.150129210726395,0.559194053296984,0.0420927377077704,0.031707074898151416,0.1514446620243026,0.18508221987408982,0.0681229539659265,0.0920834826307996,0.2081163582104319,0.22302579226257804,0.38389749963135716,0.12933974821518426,0.09881251726697028,0.05345411356364561,0.08627317948182948,0.01973559361415249,0.13237731663314964,0.201900242869355,-0.025143459641432664,0.1988471147398399,0.2226654062184741,0.09677238319388873,0.12778842725712933,0.08445148236123344,0.11473796226177715,0.13080863042364746,0.006732423623530026,0.16791108364754442,0.45693890502476187,0.09103989239686032,0.24587159139121495,0.20760008376718614,0.16696915727228298,0.398859102603253,0.2927438005901319,0.11743158497924334,0.1401930174151631,-0.06502858092570771,-0.06502858092570771,0.22644554575800188,0.06391311704655428,0.1346167698073671,0.18935270656339975,0.0745911604290601,-0.005990042528722728,0.030634148952650847,0.1958017961262831,0.06391311704655436,0.06381310868026753,0.08125228400241585,-0.004536701617854634,0.14150796473702112,-0.03209449693629001,0.5206628931545357,0.003892819135920134,-0.01679692159299747,-0.07636436608859645,0.22202324524047487,0.48124633756934476,-0.031533020289366276,0.1411407994967152,0.002049560957055473,0.07241689973959564,0.02347543110094369,-0.036477621301249145,0.38429267944789985,0.1317077162295356,0.45840009837513346,0.03348910648816363,0.010070828746295621,-0.04337912198120302,-0.08181273270558313,0.043717306499326904,0.15182692693421074,0.09789183995766408,0.1909172811316613,0.09937963935729723,0.121569196772744,-0.014487100979272251,0.07927142537303308,-0.06133654660064618,0.11427050751886278,-0.06913366216159803
锁骨下动脉斑块,0.228098318493243,0.21387770256169758,0.19045931519406345,0.24888377782072849,0.37876382681806536,0.03212207843292551,0.08687420088295884,0.2540456947813958,0.03451699898874286,0.05554551757723921,0.09993925036861157,0.25218619699001443,0.13736921477917433,0.1814748094799371,-0.03596261939080468,0.07416985637544944,0.06623329961963563,0.06027482706395805,0.06705800951505603,0.3868795263620041,0.10249263303082862,0.08280345105478486,0.07983297514656774,0.07824996211050834,0.03872985846844745,0.057772685554207635,0.07459640629030992,0.037103942028047364,0.07683433110229844,-0.0737382432325572,0.19901950408870472,1.0,0.09173075224148963,0.5460489056709337,0.043289384150281114,0.06737595492931893,0.040242855085068856,-0.031909072800565326,0.09157335988203519,0.12410766597000181,0.07683433110229856,0.07235886366217285,0.024781215113405985,0.13203848021215933,0.36095822234254565,0.02104775364399727,0.003871718275353886,0.6167121189144249,0.01788758984064558,-0.03872094679540548,0.1379063518198397,0.09265304363149676,0.30964796269095873,0.021744927256570023,0.04442707922699632,0.047132550621970574,0.10836161478096942,0.025496850536698732,0.08383016344870423,0.04510356354781276,-0.03405141793370458,0.07705524638459563,0.35918988169440125,0.2977330330214068,0.0316161505508657,0.011849344462265567,0.03082534144916561,0.11480907084897773,0.0956310709121188,0.01122707268303255,0.006057936483971466,-0.08220921491164496,-0.08220921491164496,-0.002495605364909665,-0.03781547712730637,0.05595680905904251,-0.002597755327208935,0.47304319242438897,-0.026030879192848296,-0.04300493833453186,0.19492232049648192,-0.037815477127306374,0.061008663845442714,-0.024439100322503293,0.01104046014063797,-0.012392885771580407,-0.030684014857909326,0.0413096192386014,-0.02530782080838671,-0.039254683306317616,0.02868184050325721,0.09920769511834053,0.02244373788213827,-0.010219394530991672,0.14363645482538942,0.1123439380187303,-0.02517612266828399,0.022443737882138236,-0.07300832128101824,0.13389829821999832,0.07885052054134424,0.013484751662069267,-0.011040460140637977,-0.05448173766143668,-0.0592467223113278,-0.06900131516801893,0.011040460140637974,-0.023698688924531128,0.005045267403695742,0.08811642933899397,0.09501212424878316,0.10580619287293729,0.09920769511834046,0.4884726714835118,0.11288381178256021,-0.046902528175231856,-0.06609539078176224
呼吸衰竭,0.4560167069233284,0.4574093097917983,0.23465448736866537,0.36288985465093077,0.31680738147742965,-0.009539764072223563,0.7076277680990355,0.04188018649943346,0.0758575384111,0.1028584458261504,0.5953441538438816,0.5205026885113144,0.3486250425899303,0.38535468782980214,0.2581857498375437,0.10887783912471266,0.1491006693383861,0.3994155775112902,0.24906930917039963,0.39650106475670777,0.1739644445758647,0.18000870796860263,0.10398163598169591,0.3312138031573073,0.039473367402378674,0.1539023867258232,0.3234482141221448,0.08145913698938582,0.1564026011099528,0.08759650406902543,0.4732434669824828,0.09173075224148963,1.0,0.16086033302444921,0.4007946038363972,0.375673646492072,-0.03313827785608941,-0.005306842615218608,0.007924627812385475,0.1389018140480259,0.03975430856480193,0.07163157154901138,0.11946579039506201,0.13300761765883778,0.13788015697502115,0.33330476644292073,0.08853774768388661,0.06481150443439498,0.17117538471057583,0.04950643677626399,0.09383605680138828,0.09917416491588332,-0.02589419439984055,0.47503622602046425,0.1726235981667498,0.03317960019496607,0.049850139673162173,0.12367882754354165,0.09800937207789068,0.20031712075488944,-0.01874558217696258,0.23494471022672864,0.17011902982682603,0.050628805526474197,0.1517345019548596,0.1442820078868508,0.47538805735274203,0.2191919862363532,0.27669677486599265,0.10669658238109926,0.056672094730163804,-0.04699863348445991,-0.04699863348445991,0.1452666689632771,-0.020817727339022745,0.15621214309218742,0.21891126491413707,0.08895129225432738,0.06803078854861763,0.038535622640363774,0.19908146361682819,-0.020817727339022714,0.039801594708507526,0.09622084056540137,-0.0032788471396830833,0.01962931619247667,-0.03531163992654166,0.11532223263080037,-0.044211965812246935,0.02543571971165027,-0.03871848286665106,0.11976584096179711,0.10474271556407025,-0.03247453489023687,0.1950071844559853,0.06750476603683726,0.052338453038525926,-0.006665445535895401,-0.038718482866651076,0.21240723796073796,0.06977427564508058,0.05606669866527955,-0.035083664394609235,0.47313252169177505,0.04926702708331495,0.009544373396412086,-0.0032788471396830972,0.20762532842254167,0.08031246855893515,0.1532768981842545,0.01962931619247663,0.10474271556407026,-0.014540261842007388,0.053678884151254734,-0.0674849041005074,0.013929330697477491,-0.07606360024584709
颈总动脉斑块,0.5341839757426841,0.41706814015322125,0.3441471799596116,0.45556786591934767,0.30417266897267636,0.04835349874588006,0.14563147690848327,0.23388659311176127,0.08016467038229622,0.3625567741360754,0.21717505549914692,0.2325884903270803,0.41087941840530834,0.3664953680256699,0.01479457122699111,0.08385007252479644,0.14100607108299343,0.1398995411242129,0.1692990765741031,0.42149052910467194,0.20055276853930654,0.15004809233852337,0.3325601366020329,0.15294372706075798,0.04997161509847879,0.11097204305043763,0.19356705713212818,0.21331092608969912,0.15283515910478787,-0.06342770590219274,0.24181740018744455,0.5460489056709337,0.16086033302444921,1.0,0.11031281918139513,0.23018759231659797,-0.05035032746995735,-0.06257995536611949,0.35211310722853184,0.4964767905627781,-0.0015490049909268491,0.06639061303092925,0.11897387338047427,0.17036406463311884,0.44485265467629836,0.12802628041469138,0.14786756995941908,0.15860924668761817,0.10086663844139768,0.005080689835606549,0.6952234087134062,0.2706401806122435,0.3175185111961919,0.049511692081264325,0.14012170396925883,0.44145935672082387,0.151694418560169,0.17545378532260514,0.5175383033593243,0.1269716867071456,-0.030004531638825636,0.2047343514749946,0.1719244790158916,0.11565903932254233,0.08321787747614698,0.09173246235124113,0.3352272727272726,0.17105907792490438,0.22904547596665675,0.11588680712710875,0.07555773577058734,-0.08308920135335368,-0.08308920135335368,0.06654628591652643,0.028561068158225487,0.16605740739914848,0.04022137992693107,0.4907329048119167,0.05373859351475847,-0.005740094764899635,0.5173142704892287,-0.03332124618459639,0.1290443976714729,0.0738768719410358,0.040700205878442135,0.05330017908890263,-0.03959037912324479,0.09949366763261823,0.1920805124382992,0.00920886835854695,-0.09419976923007245,0.19283688175313635,0.1185910244576012,0.055379870079429266,0.23022170896367408,0.422498580476965,0.03248376217735264,0.046884823622772555,-0.05046416208753884,0.2275424535813442,0.5336040096058666,0.10439307238436835,0.09686648999069218,-0.07029564609774172,-0.061154974900827386,-0.07317508490550677,0.04070020587844213,4.5405223431025724e-17,0.09113594498686182,0.32483762177352626,0.09949366763261823,0.08273792404018702,0.10639276234655794,0.11217690792946527,-0.02648173606203284,-0.0413283345003293,-0.08528028654224411
2型糖尿病,0.3416046324509614,0.2723552912072155,0.011959137984690773,0.1434371099379924,0.3827381115324415,-0.05092871036819922,0.29597551392859095,-0.009213708609505194,0.07004901620463953,0.054911714343708506,0.24888861230186343,0.25780924474504563,0.28412383793657053,0.19482878470193984,-0.01313888135899065,0.04703774248336739,0.022892431625875908,0.11040595971420053,0.07124734338627599,0.1358949064710183,0.5112811415496816,0.052513077384605915,-0.019890055750538153,0.04802844881203999,0.32754076863534476,0.12616980309422254,0.1549345382399476,0.04482791022382168,0.13450827025558224,-0.07949883054842916,0.150129210726395,0.043289384150281114,0.4007946038363972,0.11031281918139513,1.0,0.12878918363414346,0.31205950557694423,0.0008094559286610341,-0.0044229198991222254,0.4383920005485596,0.05120196891332778,0.6225638864604798,0.09173749892760916,0.21613305715884482,-0.004538849870964896,0.08461845860350412,0.3025056485209698,0.07795968188509729,0.04411602712287775,-0.035377888938878166,0.10904667833855473,0.11445877564408176,-0.05219453541024403,0.35124970345333745,0.01291362699697584,0.06587083615374634,0.007411174066750182,0.08623911641309263,0.35061458417711094,0.3243976932108264,-0.045560290435318,0.09121956940417399,0.10838606586048748,0.030454702699377147,0.10085466893999295,0.026301553518854975,0.3826039551354719,0.16577437228208555,0.11258052614517083,0.05696073089674596,0.10373074853378174,-0.09449689707397599,-0.09449689707397599,0.03956716657927414,-0.05059654561887914,0.07008725854528318,0.0010296681840119152,0.04522598218812568,0.0006603403872811912,-0.03338625579920685,0.36859175483322454,-0.016378072570272986,-0.0643793745172108,-0.018377409750457013,-0.05801444739632653,-0.024888219560456656,-0.035270306339265256,-0.024888219560456656,-0.040596941617588936,-0.01018428018025971,0.012815485567855651,-0.011439359338364109,0.0010166844576706888,-0.027544388044497905,0.1830341465730008,0.04970744887414606,-0.007983216044034232,0.08031807215598454,-0.08392076033144195,0.2330036665975597,0.08317352839571068,-0.04703538188168719,-0.02975741051794331,0.3061999449175329,-0.07514729576815704,-0.08662063987558165,-0.05801444739632652,-0.007514729576815677,-0.017598105250656228,0.20756361714489094,-0.07597456497402572,0.0010166844576707033,-0.05923953943081417,0.022127444889177894,-0.013016313753934198,-0.020313719898261657,-0.07597456497402569
